title,item_category,price,date,store
"Макароны Foody Mac&Cheese с сырным соусом Карбонара с беконом, 143г",makarony,59.0,10.11.2024,Метро
"Макароны Foody Mac&Cheese с сырным соусом Чеддер классический, 143г",makarony,59.0,10.11.2024,Метро
"Макароны Foody Mac&Cheese с сырным соусом Пармезан, 143г",makarony,59.0,10.11.2024,Метро
"Макароны Federici вермишель №96, 400г",makarony,59.9,10.11.2024,Метро
"Макароны Federici рожки рифленые, 500г",makarony,59.9,10.11.2024,Метро
"Макароны Makfa Макфики Веселый алфавит, 250г",makarony,59.9,10.11.2024,Метро
"Макароны Federici спагетти №3, 400г",makarony,59.9,10.11.2024,Метро
"Макаронные изделия Federici бантики №66, 400г",makarony,59.9,10.11.2024,Метро
"Макароны Federici спиральки №42, 400г",makarony,59.9,10.11.2024,Метро
"Макаронные изделия Federici пружинки рифленые, 500г",makarony,59.9,10.11.2024,Метро
"Макароны Federici перья рифленые №23, 400г",makarony,59.9,10.11.2024,Метро
"Макаронные изделия Federici классические, 500г",makarony,59.9,10.11.2024,Метро
"Макароны Pasteroni Grandine Ptitim №122, 400г",makarony,69.0,10.11.2024,Метро
"Макароны Makfa Пикколетти Полубублики, 450г",makarony,74.9,10.11.2024,Метро
"Макароны Pasteroni Penne Rigate №129, 400г",makarony,74.9,10.11.2024,Метро
"Макаронные изделия Makfa спиральки экспресс, 400г",makarony,74.9,10.11.2024,Метро
"Лапша Makfa длинная, 450г",makarony,74.9,10.11.2024,Метро
"Макароны Makfa Пиколетти мини спирали, 450г",makarony,74.9,10.11.2024,Метро
"Макароны Makfa Косички, 450г",makarony,74.9,10.11.2024,Метро
"Макароны Makfa Бантики, 400г",makarony,74.9,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар Пользики С0, 6шт",aitsa,89.0,10.11.2024,Метро
"Яйцо куриное Синявино С1, 10шт",aitsa,103.0,10.11.2024,Метро
"Яйцо куриное Липецкие С1, 10шт",aitsa,113.0,10.11.2024,Метро
"Яйцо куриное Синявинское Деревенское пищевое столовое С1, 10шт",aitsa,119.0,10.11.2024,Метро
"Яйцо куриное Синявинское К завтраку столовое С1, 10шт",aitsa,119.0,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар Экстра столовое C1, 10шт",aitsa,122.0,10.11.2024,Метро
"Яйцо куриное Синявинское К завтраку С0, 10шт",aitsa,128.0,10.11.2024,Метро
"Яйцо куриное Синявино С0, 10шт",aitsa,129.0,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар Экстра С0, 10шт",aitsa,135.0,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар Экстра мытое С1, 10шт",aitsa,139.0,10.11.2024,Метро
"METRO Chef Яйцо куриное Экстра яркий желток С1, 10шт",aitsa,139.0,10.11.2024,Метро
"Яйцо куриное Активита С1, 10шт",aitsa,139.01,10.11.2024,Метро
"METRO Chef Яйцо куриное Экстра яркий желток С0, 10шт",aitsa,149.0,10.11.2024,Метро
Яйцо перепелиное Первая перепелиная компания 20шт,aitsa,149.01,10.11.2024,Метро
"METRO Chef Меланж яичный пастеризованный охлажденный, 500г",aitsa,159.01,10.11.2024,Метро
"METRO Chef Яйцо перепелиное, 20шт",aitsa,170.01,10.11.2024,Метро
"METRO Chef Яичный белок пастеризованный охлажденный, 500г",aitsa,189.0,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар С0 Экстра, 15шт",aitsa,205.0,10.11.2024,Метро
"METRO Chef Желток яичный пастеризованный охлажденный, 500г",aitsa,259.01,10.11.2024,Метро
"METRO Chef Яйцо куриное Экстра С1, 20шт",aitsa,269.01,10.11.2024,Метро
"METRO Chef Яйцо куриное Экстра С0, 20шт",aitsa,279.0,10.11.2024,Метро
"Белок яичный Grovo пастеризованный, 900мл",aitsa,319.0,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар Экстра С1, 25шт",aitsa,329.0,10.11.2024,Метро
"Меланж яичный Grovo пастеризованный, 900мл",aitsa,349.0,10.11.2024,Метро
"Яйцо куриное Синявино С1, 30шт",aitsa,349.0,10.11.2024,Метро
"Яйцо куриное Экоптица С1, 30шт",aitsa,389.0,10.11.2024,Метро
"METRO Chef Яйцо перепелиное столовое, 56шт",aitsa,399.0,10.11.2024,Метро
"Желток яичный Grovo пастеризованный, 900мл",aitsa,549.0,10.11.2024,Метро
"Яйцо куриное Птицефабрика Роскар вареное очищенное в маринаде, 11.7кг",aitsa,2499.0,10.11.2024,Метро
"Желток Волжанин пастеризованный охлажденный, 1кг",aitsa,424.01,10.11.2024,Метро
"Сосиски Черкизово Премиум филейные с куриной грудкой, 270г",sosiski,112.0,10.11.2024,Метро
"Сосиски Черкизово Премиум бременские с сыром, 336г",sosiski,149.0,10.11.2024,Метро
"Сосиски Черкизово мини витаминки, 336г",sosiski,149.0,10.11.2024,Метро
"Сосиски Папа Может сочные вареные, 350г",sosiski,159.0,10.11.2024,Метро
"Сосиски с сыром Стародворье Сочинки по-баварски вареные, 400г",sosiski,159.0,10.11.2024,Метро
"Сосиски подкопченные Черкизово с беконом, 400г",sosiski,169.0,10.11.2024,Метро
"Сосиски Велком Баварские вареные, 250г",sosiski,169.0,10.11.2024,Метро
"Сосиски Ремит Chicken Original, 180г",sosiski,179.0,10.11.2024,Метро
"Сосиски Черкизово Молочные по-черкизовски, 450г",sosiski,179.0,10.11.2024,Метро
"Сосиски Мираторг Венские, 350г",sosiski,179.0,10.11.2024,Метро
"Сосиски с говядиной Черкизово флорентийские вареные, 240г",sosiski,199.0,10.11.2024,Метро
"Сосиски Дымов Молочные ГОСТ, 290г",sosiski,209.0,10.11.2024,Метро
"Шпикачки Велком вареные, 370г",sosiski,214.01,10.11.2024,Метро
"Сардельки Велком Велкомовские вареные, 370г",sosiski,219.0,10.11.2024,Метро
"Сосиски Клинский рубленые вареные, 300г",sosiski,229.0,10.11.2024,Метро
"Колбаски Мясной дом Бородина Крошка Нямми вареные, 240г",sosiski,239.0,10.11.2024,Метро
"Сосиски Вязанка Молокуши, 450г",sosiski,239.0,10.11.2024,Метро
"Сосиски Баварушка филейбургские с грудкой, 330г",sosiski,239.0,10.11.2024,Метро
"Шпикачки Папа Может сочные вареные, 400г",sosiski,249.0,10.11.2024,Метро
"Сосиски Велком Велкомовские копченые, 450г",sosiski,249.0,10.11.2024,Метро
"Сосиски Мясной дом Бородина Молочные, 480г",sosiski,249.0,10.11.2024,Метро
"Сосиски из индейки Мясной дом Бородина Нежные вареные, 240г",sosiski,259.0,10.11.2024,Метро
"Сосиски Индилайт Молочные из индейки охлажденные, 440г",sosiski,259.0,10.11.2024,Метро
"Сосиски Велком Сливочные, 460г",sosiski,259.0,10.11.2024,Метро
"Сосиски Рублевский Венские, 330г",sosiski,259.0,10.11.2024,Метро
"Сосиски из куриной грудки Клинский вареные, 300г",sosiski,259.0,10.11.2024,Метро
"Сосиски Индилайт Грандос, 440г",sosiski,259.0,10.11.2024,Метро
"Сосиски Клинский Молочные, 470г",sosiski,269.0,10.11.2024,Метро
"Сосиски Велком молочные, 450г",sosiski,269.0,10.11.2024,Метро
"Сосиски Велком Докторские, 440г",sosiski,269.0,10.11.2024,Метро
"Сыр Cheese Gallery Пармезан тертый гранулы 32%, 100г",syr,159.01,10.11.2024,Метро
"Сыр Cheese Gallery Пармезан тертый хлопья 32%, 100г",syr,189.0,10.11.2024,Метро
"Сыр Natura selection Matured Havarti выдержанный твердый нарезка 45%, 150г",syr,199.0,10.11.2024,Метро
"Сыр Поставы городок Гранд пармезан 45%, 180г",syr,209.0,10.11.2024,Метро
"Сыр Bergstolz Swiss D'Or твердый 52%, 100г",syr,213.0,10.11.2024,Метро
"Сыр Bergstolz Matterhorn 6 месяцев выдержки 50%, 100г",syr,221.0,10.11.2024,Метро
"Сыр Dolce Пармезан твердый тертый, 150г",syr,229.0,10.11.2024,Метро
"Сыр Кабош Maestro Battista Maturo твердый колотый 50%, 100г",syr,233.0,10.11.2024,Метро
"Сыр Киприно Пармезан кусок 40%, 150г",syr,264.0,10.11.2024,Метро
"Сыр Cheese Gallery Пармезан твердый 32%, 175г",syr,269.01,10.11.2024,Метро
"METRO Chef Сыр Пармезан тертый 33%, 150г",syr,279.0,10.11.2024,Метро
"Сыр Schonfeld Пармезан твердый нарезка 45%, 125г",syr,295.0,10.11.2024,Метро
"METRO Chef Сыр швейцарский 50%, 200г",syr,295.0,10.11.2024,Метро
"Сыр Natura selection Matured Havarti выдержанный 45%, 200г",syr,299.0,10.11.2024,Метро
"Сыр Cheese Gallery Parmegrino Гойя твердый 40%, 180г",syr,309.0,10.11.2024,Метро
"Сыр Dolce Deluxe Пармезан твердый 34%, 200г",syr,339.0,10.11.2024,Метро
"METRO Chef Сыр алтайский 50%, 200г",syr,349.0,10.11.2024,Метро
"Сыр Эконива Durr Classic 6 месяцев выдержки твердый 50%, 200г",syr,359.0,10.11.2024,Метро
"Сыр Labas Rytas Brandus выдержанный твердый 45%, 200г",syr,359.0,10.11.2024,Метро
"Сыр Laime Platinum Пармезан 15 месяцев твердый 40%, 180г",syr,389.0,10.11.2024,Метро
